x, y, th, stamp, 
0.10936980694532394, -2.6143033504486084, 0.8869453805248695, 1759498914494175592, 
0.11226094514131546, -2.610888957977295, 0.9081009351140247, 1759498914544100013, 
0.11448304355144501, -2.6078391075134277, 0.9250629949029386, 1759498914587145331, 
0.11706573516130447, -2.60420560836792, 0.9437472973478452, 1759498914637150444, 
0.11995711177587509, -2.6005618572235107, 0.9642314838531999, 1759498914688057229, 
0.12324299663305283, -2.595553159713745, 0.9869687687857882, 1759498914746247273, 
0.12601158022880554, -2.5913753509521484, 1.0088562635952532, 1759498914796195324, 
0.12854836881160736, -2.587397336959839, 1.0285790384277598, 1759498914847309446, 
0.13088184595108032, -2.583355188369751, 1.0454215880865523, 1759498914895148719, 
0.1333768516778946, -2.57922625541687, 1.062423561664852, 1759498914945103024, 
0.13512049615383148, -2.575880765914917, 1.0767133219368545, 1759498914986136458, 
0.13726773858070374, -2.5719759464263916, 1.0946558075601311, 1759498915036148050, 
0.14034844934940338, -2.5658211708068848, 1.1171315051847306, 1759498915106377442, 
0.1418941766023636, -2.5621485710144043, 1.1300323802022103, 1759498915146291688, 
0.14393070340156555, -2.557893753051758, 1.1473118518800514, 1759498915196476771, 
0.14591456949710846, -2.5534119606018066, 1.1643162941946927, 1759498915245182066, 
0.14796082675457, -2.5486817359924316, 1.180908042054853, 1759498915295182306, 
0.14978176355361938, -2.5441436767578125, 1.196855684549648, 1759498915346101422, 
0.1510143131017685, -2.540654182434082, 1.2079823374583774, 1759498915386146893, 
0.1526181995868683, -2.536465644836426, 1.2222117064235292, 1759498915437257478, 
0.154075488448143, -2.531583309173584, 1.2356278070724114, 1759498915485125336, 
0.1559269279241562, -2.525982618331909, 1.253827070294302, 1759498915546631687, 
0.1573292762041092, -2.521479845046997, 1.268441242403504, 1759498915596843500, 
0.15850219130516052, -2.51670503616333, 1.2814002658926638, 1759498915645181844, 
0.15981851518154144, -2.511808395385742, 1.2951639422216028, 1759498915695150856, 
0.16115209460258484, -2.5072476863861084, 1.3098231629397707, 1759498915746115423, 
0.16206446290016174, -2.503415107727051, 1.32118927853082, 1759498915786148560, 
0.16324695944786072, -2.498619794845581, 1.3340035912785344, 1759498915835159137, 
0.16428722441196442, -2.4937734603881836, 1.347830934710157, 1759498915885686589, 
0.16557998955249786, -2.4881742000579834, 1.3626173758352995, 1759498915946545753, 
0.16651660203933716, -2.4834089279174805, 1.3748164124173192, 1759498915995759149, 
0.1672881841659546, -2.478447198867798, 1.3881114655163649, 1759498916045155991, 
0.16824758052825928, -2.4735708236694336, 1.4016074109056278, 1759498916095196171, 
0.168974831700325, -2.468660831451416, 1.4146981698995251, 1759498916146106716, 
0.1694341003894806, -2.464794397354126, 1.4251662123450304, 1759498916186134058, 
0.16978266835212708, -2.460155487060547, 1.4366409750781306, 1759498916235172002, 
0.17014406621456146, -2.4556491374969482, 1.4474452067384262, 1759498916286662572, 
